Program,Sex_code,Entrance_Exam_Score,HS_GPA,risk_label,Entrance_Exam_Tier,HS_Performance_Tier,Strand_Program_Match,First_Gen_Student,Has_Scholarship,Financial_Stress,Gap_Years,Private_HS,Has_HS_Honors,Age_At_Enrollment,Age_Group,Distance_KM,Distance_Bucket,Program_Risk_Index,Municipality_Risk_Index
BSHM,F,103,89,0,0,1,0,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,128,85,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,119,91.7,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,94,77.3,0,0,2,1,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,129,84.8,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,114,78.8,0,0,2,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,115,84.3,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,118,92.3,0,0,0,0,1,1,5,0,1,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,124,84,0,0,1,0,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,138,79.3,0,0,2,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,119,85.8,0,0,1,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,113,83.6,0,0,1,0,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,143,91.5,0,0,0,0,0,0,5,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,120,93,0,0,0,0,0,0,5,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,131,85.7,0,0,1,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,92,84,1,0,1,0,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,123,91.4,0,0,0,0,1,0,6,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,130,93.7,0,0,0,1,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,82,76.7,0,0,2,1,1,0,6,0,1,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,121,96.2,0,0,0,0,0,0,5,0,1,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,122,90.6,0,0,0,1,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,88,71.9,1,0,2,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,124,87.6,0,0,1,1,1,0,6,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,126,85.9,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,123,95.7,0,0,0,1,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,121,75.8,0,0,2,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,125,84.8,0,0,1,1,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,123,87.8,0,0,1,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,118,85.3,0,0,1,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,135,92.8,0,0,0,1,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,123,84.5,0,0,1,1,0,0,5,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,85,79.3,0,0,2,0,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,113,89.5,0,0,1,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,84,77.3,1,0,2,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,132,91.7,0,0,0,0,0,1,4,0,0,0,20,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,120,83.4,0,0,1,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,132,85.73,0,0,1,1,0,1,4,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,116,86.1,0,0,1,1,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,111,86.3,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,133,80.4,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,103,90.2,0,0,0,0,1,0,6,0,1,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,82,79.4,0,0,2,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,97,77.1,0,0,2,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,100,87.5,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,132,92.3,0,0,0,0,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,119,90,0,0,0,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,125,83.1,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,142,87.2,0,0,1,1,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,122,88.1,0,0,1,0,1,0,6,0,0,1,20,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,110,85.1,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,139,94.5,0,0,0,0,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,100,85.8,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,101,92.8,0,0,0,1,1,1,5,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,107,80,0,0,1,1,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,111.56,81.7,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,131,77.4,0,0,2,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,115,84.7,0,0,1,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,109,85.9,0,0,1,1,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,131,79.7,0,0,2,1,0,1,4,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,139,88.3,0,0,1,0,1,0,6,0,1,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,109,83.7,0,0,1,0,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,103,88,0,0,1,0,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,150,85.3,0,0,1,1,1,0,6,0,1,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,81,82,0,0,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,102,95.6,0,0,0,0,1,0,6,0,1,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,106,85,0,0,1,1,0,0,5,0,1,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,142,88.4,0,0,1,1,0,1,4,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,106,88.9,0,0,1,1,1,0,6,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,116,89.9,0,0,1,0,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,132,85.73,0,0,1,1,0,1,4,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,81,82,1,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,108,96,0,0,0,0,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,109,94.2,0,0,0,1,0,0,5,0,1,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,118,82.8,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,105,90,0,0,0,1,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSFI,F,133,84.4,0,0,1,0,0,1,4,0,1,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,94.2,0,0,0,0,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,122,88.4,0,0,1,0,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,141,82.6,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,117,87.5,0,0,1,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,108,75.6,0,0,2,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,72,67.5,0,1,2,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,106,86.9,0,0,1,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,122,80.6,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,86,85.4,0,0,1,1,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,90.3,0,0,0,0,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,130,91.1,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,118,78.8,0,0,2,0,0,1,4,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,85,71.1,0,0,2,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,88,77.7,0,0,2,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,126,83.9,0,0,1,1,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,126,85,0,0,1,0,1,0,6,0,1,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,122,79,0,0,2,0,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,130,88.3,0,0,1,0,1,0,6,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,121,92.2,0,0,0,0,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,103,85.5,0,0,1,1,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,124,86.2,0,0,1,0,1,0,6,0,1,0,20,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,130,90,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,121,85.7,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,140,84.2,0,0,1,0,1,0,6,0,1,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,89,78,1,0,2,0,0,0,5,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,122,83.6,0,0,1,0,1,1,5,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,114,91.6,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,130,85.73,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,94,80.4,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,124,82.1,0,0,1,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,128,81,0,0,1,0,0,1,4,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,124,81.3,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,98,88.1,0,0,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,120,90.4,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,71,74.8,1,1,2,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,99,92.5,0,0,0,0,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,132,85.1,0,0,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,81,0,0,1,0,0,0,5,0,0,0,20,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,126,87.4,0,0,1,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,135,87.9,0,0,1,1,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,109,88.8,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,109,86.1,0,0,1,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,118,82.8,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,109,86.5,0,0,1,0,1,0,6,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,103,89.5,0,0,1,1,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,122,83,0,0,1,1,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,132,92.8,0,0,0,0,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,128,86,0,0,1,0,0,1,4,0,1,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,120,92.6,0,0,0,0,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,113,88,0,0,1,1,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,110,88.5,0,0,1,0,1,0,6,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,114,75.9,0,0,2,1,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,131,86.5,0,0,1,0,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,91,79.9,0,0,2,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,85,79.5,1,0,2,0,0,0,5,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,87,68.9,1,0,2,1,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,73,74.8,0,1,2,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,118,94.2,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,124,84.1,0,0,1,1,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,102,87.3,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,93,95.9,0,0,0,0,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,123,86.4,0,0,1,0,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,116,83.9,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,123,84.6,0,0,1,0,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,108,86.1,0,0,1,1,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,119,83.2,0,0,1,1,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,105,98.8,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,120,95.3,0,0,0,0,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,125,88.8,0,0,1,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,73,76.5,0,1,2,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,113,80,0,0,1,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,112,91.6,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,102,91.8,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,122,88,0,0,1,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,116,90.4,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,111.56,89.9,0,0,1,1,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,117,92.4,0,0,0,0,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,131,85.9,0,0,1,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,117,87.5,0,0,1,0,0,0,5,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,130,88,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,87,77,1,0,2,0,0,0,5,0,1,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,83,77.1,0,0,2,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,123,95.5,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,128,88.3,0,0,1,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,133,88.7,0,0,1,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,121,88.3,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,111,97.7,0,0,0,0,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,114,85.9,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,87,80.8,0,0,1,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,140,88.9,0,0,1,1,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,66,68.5,0,1,2,1,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,122,86.2,0,0,1,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,138,89,0,0,1,0,0,0,5,0,1,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,137,84.6,0,0,1,0,1,1,5,0,1,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,117,92.9,0,0,0,0,0,0,5,0,1,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,125,88.2,0,0,1,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,63,72.6,1,2,2,1,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,94,70.8,0,0,2,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,131,94.2,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,124,82.9,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,111.56,88,0,0,1,0,1,1,5,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,88.8,0,0,1,0,0,0,5,0,1,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,72,75.7,1,1,2,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,134,90.5,0,0,0,0,0,0,5,0,0,1,20,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,113,85.3,0,0,1,1,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,120,87.9,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,102,95,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,115,92.8,0,0,0,0,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,107,86,0,0,1,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,113,81,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,116,89.2,0,0,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,135,84.9,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,111.56,89.1,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,127,87.9,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,119,89.3,0,0,1,0,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,114,96.2,0,0,0,1,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,134,93,0,0,0,0,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,114,82.5,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,93,94.1,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSIE,M,85,78.2,0,0,2,2,1,0,6,0,1,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,126,90.9,0,0,0,1,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,142,92.8,0,0,0,2,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,125,91.2,0,0,0,2,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,150,91.8,0,0,0,2,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,100,80.5,0,0,1,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,136,85.8,0,0,1,2,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,108,80.8,0,0,1,1,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,142,79.7,0,0,2,2,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,116,88.4,0,0,1,2,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,74,78.7,0,1,2,1,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,109,91.8,0,0,0,2,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,120,82,0,0,1,1,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,111,99.9,0,0,0,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,114,83.6,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,119,79.4,0,0,2,2,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,119,81.8,0,0,1,2,0,1,4,0,0,0,19,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,63,80.5,0,2,1,1,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,111.56,92.1,0,0,0,2,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,104,80.4,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,117,94,0,0,0,2,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,129,79.2,0,0,2,2,0,0,5,0,1,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,115,82.5,0,0,1,1,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,125,79.9,0,0,2,2,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,129,97.5,0,0,0,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,106,91.8,0,0,0,1,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,116,88.2,0,0,1,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,121,90.9,0,0,0,1,1,1,5,0,0,1,19,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,111.56,89.5,0,0,1,2,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,70,72.4,1,1,2,2,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,123,80.3,0,0,1,2,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,126,89.1,0,0,1,2,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,118,91.7,0,0,0,2,0,0,5,0,0,1,20,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,102,88.5,0,0,1,1,0,1,4,0,1,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,135,94.7,0,0,0,1,1,0,6,0,1,1,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,110,93.1,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,109,87.5,0,0,1,2,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,112,83.3,0,0,1,2,1,1,5,0,1,0,19,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,128,83.8,0,0,1,2,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,76,70.7,1,1,2,1,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.054166667,0.5
